Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position.latitude,position.longitude,position.altitude
1660222241.5731542,3344,1660222241,572103977,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222241.667012,3345,1660222241,666402101,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222241.7660453,3346,1660222241,765481948,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222241.867153,3347,1660222241,866697072,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222241.9700625,3348,1660222241,969439029,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.0674453,3349,1660222242,66747903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.1678793,3350,1660222242,167501926,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.2664495,3351,1660222242,266067981,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.3670204,3352,1660222242,366617918,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.4700544,3353,1660222242,468661069,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.567753,3354,1660222242,567035913,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.6673374,3355,1660222242,666846990,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.7681015,3356,1660222242,767193078,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.8671298,3357,1660222242,866444110,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222242.9678888,3358,1660222242,967191934,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.0681906,3359,1660222243,67483901,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.1673288,3360,1660222243,166765928,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.2680652,3361,1660222243,266535997,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.3679886,3362,1660222243,367645025,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.4695008,3363,1660222243,468794107,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.567664,3364,1660222243,566530942,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.6660435,3365,1660222243,665733098,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.767793,3366,1660222243,767035961,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.8665867,3367,1660222243,865881919,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222243.9704723,3368,1660222243,968620061,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222244.0682998,3369,1660222244,67730903,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222244.1678598,3370,1660222244,166299104,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222244.2706828,3371,1660222244,270256042,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222244.374978,3372,1660222244,374646902,,-2.1211356453528936,-2.0610576047509426,-1.0
1660222244.4659812,3373,1660222244,465177059,,-2.1211356453528936,-2.0610576047509426,-1.0
