Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,lat,lon,sample
1660222457.1754465,550,1660222457,148188114,,59.30041356355085,18.731715422216666,7.224019039285822
1660222458.1677833,551,1660222458,148616075,,59.300401573703844,18.731703646971823,7.570079353890744
1660222459.169505,552,1660222459,148658037,,59.30040297176709,18.731706600673192,7.554342692809311
1660222460.1636088,553,1660222460,147845029,,59.30040101078938,18.73169854924015,7.491419239536508
1660222461.1651142,554,1660222461,147823095,,59.30040174974754,18.73169918361873,7.461930112899296
1660222462.166891,555,1660222462,147828102,,59.30040033703654,18.731700852302538,7.581402879696263
1660222463.1689236,556,1660222463,148278951,,59.30040137988231,18.73170296205467,7.566386098856888
1660222464.1671648,557,1660222464,149533033,,59.30040190442929,18.73169647279599,7.421728339655175
1660222465.175531,558,1660222465,148248910,,59.300408868971836,18.731688407916863,7.248971063921715
1660222466.166547,559,1660222466,147912025,,59.30041275851765,18.731683971727534,7.213216599246654
1660222467.164445,560,1660222467,148266077,,59.30041596169067,18.731679758112477,7.175959069657376
1660222468.1715977,561,1660222468,148340940,,59.30041856317395,18.731674871862765,7.1481367826958655
1660222469.1683626,562,1660222469,147945880,,59.30042179067383,18.731670748680585,7.034473528372291
1660222470.164988,563,1660222470,148114919,,59.30043172660576,18.731645811354383,6.143502681271856
1660222471.175597,564,1660222471,148155927,,59.30044299757424,18.731618356351305,5.004792255108203
1660222472.1680431,565,1660222472,147993087,,59.3004510706033,18.731605485498335,4.644490792794609
1660222473.1757393,566,1660222473,148593902,,59.30046021093162,18.73160372189193,4.4719177372146355
1660222474.1704712,567,1660222474,148085117,,59.300467439944704,18.73160316604617,4.392055504398828
1660222475.1665025,568,1660222475,148106098,,59.3004747931221,18.731598228036546,4.294923846705947
1660222476.1675162,569,1660222476,148073911,,59.30048099329616,18.731594459075836,4.237576547479303
1660222477.1656823,570,1660222477,148190975,,59.30049151260515,18.73160422678575,4.402479523634307
1660222478.166105,571,1660222478,148212909,,59.300495788634294,18.731600092458848,4.244163999035725
1660222479.1750991,572,1660222479,148235082,,59.3005014149912,18.73161759934328,4.355563444080194
1660222480.1675076,573,1660222480,148134946,,59.30050166305101,18.731626786581387,4.567689404054302
1660222481.165069,574,1660222481,147953033,,59.30049977767152,18.731635859350035,4.848554627991097
1660222482.1681118,575,1660222482,147866964,,59.3005025198484,18.731642295975234,4.900631762632824
1660222483.1626844,576,1660222483,147711038,,59.30050640501784,18.731651147415846,4.9489624215104575
1660222484.168335,577,1660222484,148169994,,59.300500726540015,18.73163830467024,4.873401969788368
1660222485.175642,578,1660222485,148977994,,59.30050942717394,18.73163779717197,4.537163922578871
1660222486.1700869,579,1660222486,148535966,,59.30049655828407,18.731625572841494,4.695733251572558
1660222487.1687193,580,1660222487,148184061,,59.300498866931505,18.731633395760355,4.819748956310357
1660222488.1676245,581,1660222488,148240089,,59.30049977941862,18.731637383519228,4.887429091282805
1660222489.1761324,582,1660222489,148340940,,59.300501313144984,18.73164337507285,4.972666714005481
1660222490.177042,583,1660222490,148550033,,59.30050766331983,18.73166796944963,5.2760184633964275
1660222491.1691463,584,1660222491,151700973,,59.300517902209904,18.7317021108405,5.7574282292317305
1660222492.1682465,585,1660222492,148511886,,59.300520413799475,18.731713169458317,5.887093767646114
1660222493.1664872,586,1660222493,149189949,,59.30052242217935,18.73172446834326,6.0334676626767685
1660222494.1701767,587,1660222494,148605108,,59.30053219238464,18.7317381265359,6.052237089599309
1660222495.1716523,588,1660222495,148307085,,59.30052939420038,18.731722219620224,6.002704562862665
1660222496.168292,589,1660222496,148300886,,59.30053618603707,18.731736375074092,6.047181556168585
1660222497.168897,590,1660222497,149579048,,59.30053908753218,18.731744635790392,6.065155483250244
1660222498.1725087,591,1660222498,148320913,,59.30053748725122,18.731758354602334,6.171231794413764
1660222499.163422,592,1660222499,147945880,,59.30053488366529,18.731764504678495,6.255589224345626
1660222500.1704874,593,1660222500,147661924,,59.30053669847307,18.73178803782082,6.644787377094125
1660222501.1722832,594,1660222501,148164033,,59.30053099917667,18.731763338788824,6.239461466685586
1660222502.1690228,595,1660222502,148492097,,59.30053376288109,18.73177778856541,6.431556085223558
1660222503.175697,596,1660222503,148261070,,59.30052790039782,18.731745342371937,6.066354685361984
1660222504.1663845,597,1660222504,148164987,,59.30052697268364,18.731756045354928,6.1417723316354245
1660222505.1719713,598,1660222505,148097991,,59.30052349543052,18.73176666745212,6.285914379540314
1660222506.170634,599,1660222506,148183107,,59.30053111811159,18.731755255387498,6.1312946911000274
1660222507.167301,600,1660222507,148386001,,59.30052928590237,18.73176895043423,6.3167569452537755
1660222508.1654751,601,1660222508,148456096,,59.30053270185154,18.731763680213817,6.244431530155671
1660222509.1684163,602,1660222509,148197889,,59.30053189875166,18.731774378970158,6.386215700515455
1660222510.1690094,603,1660222510,148355007,,59.300533711649706,18.731764116151,6.249048274189525
1660222511.1679924,604,1660222511,148215055,,59.300530173334984,18.731761289384735,6.213245253514337
1660222512.1715183,605,1660222512,149550914,,59.3005295021467,18.73176144224385,6.213812304963098
1660222513.166373,606,1660222513,148989915,,59.300530325626596,18.73175931076321,6.184822755768207
1660222514.1717024,607,1660222514,148241996,,59.300530298846354,18.73175934888468,6.186236021141044
1660222515.1729603,608,1660222515,148134946,,59.300530350385685,18.73176359742729,6.244339497195131
1660222516.1691253,609,1660222516,148222923,,59.30052678292204,18.731772644107878,6.367759232356964
1660222517.1657462,610,1660222517,148233890,,59.30052261644943,18.731784999979368,6.596053354244473
1660222518.1782355,611,1660222518,148179054,,59.30051799074464,18.731797940151296,6.923926773687634
1660222519.175701,612,1660222519,148627042,,59.30052106369068,18.731786994369372,6.643338195364213
1660222520.1756155,613,1660222520,148166894,,59.300515022659695,18.731819311790446,7.662239634840237
1660222521.1683013,614,1660222521,148473024,,59.3005201032615,18.731817504494302,7.366284377607263
1660222522.1689293,615,1660222522,148530960,,59.300517233600765,18.73183474306734,7.909007447035071
1660222523.1714673,616,1660222523,148662090,,59.30051303749091,18.73184136346572,8.330866890816523
1660222524.1775732,617,1660222524,148291110,,59.30051191331142,18.73185153493705,8.617567130164298
1660222525.173693,618,1660222525,148130893,,59.300508126403145,18.731856566235592,8.893099930163904
1660222526.1668844,619,1660222526,148113965,,59.300505583288164,18.731864731964947,9.146340519393824
1660222527.1644974,620,1660222527,148282051,,59.300508507754316,18.731869325665343,9.123452806501811
1660222528.1675646,621,1660222528,148293972,,59.30050227082417,18.73186167846609,9.22618018467454
1660222529.1670933,622,1660222529,148226976,,59.30050060661132,18.731867140204713,9.371202033638745
1660222530.1664855,623,1660222530,148205041,,59.300503231444296,18.731873051214166,9.37196414997686
1660222531.167533,624,1660222531,148323059,,59.300502868978775,18.731878983763067,9.479525484106269
1660222532.1670492,625,1660222532,149439096,,59.30050334886563,18.7318809094578,9.496313948167941
1660222533.1682131,626,1660222533,148258924,,59.30050393742378,18.731881930522604,9.497513025734573
1660222534.1656337,627,1660222534,148169040,,59.30050396478765,18.731884145513618,9.53269778352537
1660222535.1701095,628,1660222535,148150920,,59.30050276268196,18.73189659136699,9.781054221661538
1660222536.1643784,629,1660222536,148377895,,59.30050191077104,18.731905326590322,9.946127103760691
1660222537.1668983,630,1660222537,148181915,,59.300504495822594,18.731902280482586,9.847761128307512
1660222538.1689677,631,1660222538,149817943,,59.3004996930478,18.731932858031996,10.335186143999396
1660222539.1679738,632,1660222539,148812055,,59.30050170410281,18.731913677643092,10.091076303995582
1660222540.1662877,633,1660222540,149375915,,59.300502748061525,18.73190606691867,9.946994164045242
1660222541.164848,634,1660222541,148389101,,59.300501570778884,18.731911714050852,10.06301653115328
1660222542.1693714,635,1660222542,148272991,,59.300500160246855,18.731912731099783,10.098767474794748
